,ticker,name,website,headquarter,employees,industry,type,source
4137,ESSF,Esso Societe Anonyme Francaise SA (ESSF),corporate.esso.fr,"5/6 Place de l’Iris Courbevoie, 92400 France",1746,"Oil, Gas & Consumable Fuels",ORD,investing
4138,AGMA,Applied Graphene Materials Plc (AGMA),www.appliedgraphenematerials.com,"The Wilton Centre Wilton Redcar, TS10 4RF United Kingdom",30,Chemicals,ORD,investing
4139,USFP,US Solar Fund PLC (USFP),www.ussolarfund.co.uk,"100 Pacific Highway Level 15 Sydney, 2060 Australia",-,Capital Markets,ORD,investing
4140,CBX,Cellular Goods PLC (CBX),www.cellulargoods.co,"16 Great Queen Street 9th Floor London, WC2B 5DG United Kingdom",2,Personal Products,ORD,investing
4141,CLCO,Cloudcoco Group PLC (CLCO),www.cloudcoco.co.uk,"5 Fleet Place Daresbury Office Village London, EC4M 7RD United Kingdom",-,IT Services,ORD,investing
4142,I3E,I3 Energy PLC (I3E),www.i3.energy,"Westpoint House Prospect Road Arnhall Business Park Westhill, AB32 6FJ United Kingdom",20,"Oil, Gas & Consumable Fuels",ORD,investing
4143,GMS,Gulf Marine Services PLC (GMS),www.gmsplc.com,"PO Box 46046 Abu Dhabi, United Arab Emirates",533,Energy Equipment & Services,ORD,investing
4144,BGHL,Boussard and Gavaudan Holding Ltd (BGHL),www.bgholdingltd.com,"1 Vine Street London, W1J 0AH United Kingdom",-,Capital Markets,ORD,investing
4145,XLM,XLMedia PLC (XLM),www.xlmedia.com,"6 Agias Marinas Street Germasogia Limassol, 4044 Cyprus",200,Interactive Media & Services,ORD,investing
4146,PNS,Panther Securities P L C (PNS),www.pantherplc.com,"Unicorn House Station Close Potters Bar, EN6 1TL United Kingdom",21,Real Estate Management & Development,ORD,investing
4147,PEBB,The Pebble Group PLC (PEBB),www.thepebblegroup.com,"Broadway House Trafford Wharf Road Trafford Park Manchester, M17 1DD United Kingdom",434,Media,ORD,investing
4148,MVIR,Marwyn Value Investors Ltd (MVIR),www.marwynvalue.com,"11 Buckingham Street London, WC2N 6DF United Kingdom",18,Capital Markets,ORD,investing
4149,KGHK,Knights Group Holdings (KGHK),www.knightsplc.com,"The Brampton Newcastle-under-Lyme, ST5 0QW United Kingdom",1080,Professional Services,ORD,investing
4150,ZED,Zenova Group PLC (ZED),zenovagroup.com,"101 Kings Road Brentwood, CM14 4DR United Kingdom",-,Chemicals,ORD,investing
4151,TKM8,Trakm8 Holdings PLC (TKM8),www.trakm8.com,"4 Roman Park Roman Way Coleshill Birmingham, B46 1HG United Kingdom",183,Communications Equipment,ORD,investing
4152,PREC,Precise Biometrics AB (PREC),www.precisebiometrics.com,"Scheelevägen 27 Lund, 223 63 Sweden",-,"Electronic Equipment, Instruments & Components",ORD,investing
4153,BSDB,BSD Crown Ltd (BSDB),www.bsd-c.com,"Gibor Sport Tower 8th Floor 7 Menachem Begin Road Ramat Gan, 5268102 Israel",-,Food & Staples Retailing,ORD,investing
4154,WIN,Wincanton (WIN),www.wincanton.co.uk,"Methuen Park Chippenham, SN14 0WT United Kingdom",19500,Air Freight & Logistics,ORD,investing
4155,FARN,Faron Pharmaceuticals Oy (FARN),www.faron.com,"Joukahaisenkatu 6 B Turku, 20520 Finland",30,Biotechnology,ORD,investing
4156,MYSL,MySale Group PLC (MYSL),www.mysalegroup.com,"122-126 Old Pittwater Road Suite 2, Level 2 Brookvale, 2100 Australia",122,Internet & Direct Marketing Retail,ORD,investing
4157,BEM,Beowulf Mining (BEM),www.beowulfmining.com,"201 Temple Chambers 3-7 Temple Avenue London, EC4Y 0DT United Kingdom",6,Metals & Mining,ORD,investing
4158,BSC,British Smaller Companies Vct 2 Plc (BSC),www.yfmep.com/investors-area/bscvct2,"5th Floor Valiant Building 14 South Parade Leeds, LS1 5QS United Kingdom",-,Capital Markets,ORD,investing
4159,GAMH,GAM Holding AG (GAMH),www.gam.com,"Hardstrasse 201 PO Box Zurich, 8037 Switzerland",652,Capital Markets,ORD,investing
4160,TAL,Petrotal Corp (TAL),petrotal-corp.com,"11451 Katy Freeway Suite 500 Houston, 77079 United States",-,"Oil, Gas & Consumable Fuels",ORD,investing
4161,RTW,RTW Venture Fund Ltd (RTW),www.rtwfunds.com/venture-fund,"412 West 15th Street Floor 9 New York, 10011 United States",-,Capital Markets,ORD,investing
4162,MIG3,Maven Income And Growth Vct 3 Plc (MIG3),www.mavencp.com/investment-opportunities/venture-capital-trusts/maven-income-and-growth-vct-3,"Kintyre House 205 West George Street Glasgow, G2 2LW United Kingdom",-,Capital Markets,ORD,investing
4163,BBSN,Brave Bison Group PLC (BBSN),bravebison.io,"The Ministry 79-81 Borough Road Borough London, SE1 1DN United Kingdom",40,Interactive Media & Services,ORD,investing
4164,IVPG,Invesco Perpetual Glbl Equity (IVPG),www.invescoperpetual.co.uk/portal/site/ip/products/productDetail?contentId=f1b77f55d307f210VgnVCM100,"30 Finsbury Square London, EC2A 1AG United Kingdom",-,Capital Markets,ORD,investing
4165,TEAMT,Team PLC (TEAMT),teamplc.co.uk,"6 Caledonia Place 1st Floor Saint Helier, JE2 3NG Jersey",-,Capital Markets,ORD,investing
4166,LST,Light Science Technologies Holdings PLC (LST),lightsciencetechnologiesholdings.com,"1 Lowman Way Hilton Business Park Hilton Derby, DE65 5LJ United Kingdom",78,"Electronic Equipment, Instruments & Components",ORD,investing
4167,HUMR,Hummingbird Resources Plc (HUMR),www.hummingbirdresources.co.uk,"49-63 Spencer Street Hockley Birmingham, B18 6DE United Kingdom",534,Metals & Mining,ORD,investing
4168,TTG,TT Electronics Plc (TTG),www.ttelectronics.com,"St Andrews House Fourth Floor West Street Woking, GU21 6EB United Kingdom",4740,"Electronic Equipment, Instruments & Components",ORD,investing
4169,CPC,City Pub Group PLC (CPC),www.citypubcompany.com,"Essel House 2nd Floor 29 Foley Street London, W1W 7TH United Kingdom",-,"Hotels, Restaurants & Leisure",ORD,investing
4170,OMG1,Oxford Metrics plc (OMG1),www.oxfordmetrics.com,"6 Oxford Industrial Park Unit 6 Yarnton, OX5 1QU United Kingdom",215,Software,ORD,investing
4171,CGEO,Georgia Capital PLC (CGEO),www.georgiacapital.ge,"3-5 Tatishvili street Tbilisi, 0179 Georgia",20314,Capital Markets,ORD,investing
4172,DNA3,Doric Nimrod Air Three Ltd (DNA3),www.dnairthree.com,"Dorey Court Ground Floor Admiral Park Saint Peter Port, GY1 2HT Guernsey",-,Trading Companies & Distributors,Preferred,investing
4173,RUA,Rua Life Sciences PLC (RUA),rualifesciences.com,"2 Drummond Crescent Riverside Business Park Ayrshire Irvine, KA11 5AN United Kingdom",32,Health Care Equipment & Supplies,ORD,investing
4174,AVON,Avon Rubber (AVON),www.avon-protection-plc.com,"Hampton Park West Semington Road Melksham, SN12 6NB United Kingdom",870,Aerospace & Defense,ORD,investing
4175,IVPU,Invesco Perpetual UK Equity (IVPU),www.invescoperpetual.co.uk/portal/site/ip/products/productDetail?contentId=d378d7747827f210VgnVCM100,"30 Finsbury Square London, EC2A 1AG United Kingdom",-,Capital Markets,ORD,investing
4176,CBP,Curtis Banks Ltd (CBP),www.curtisbanks.co.uk,"3 Temple Quay Temple Back East Bristol, BS1 6DZ United Kingdom",823,Diversified Financial Services,ORD,investing
4177,ARC,Arcontech Group Plc (ARC),www.arcontech.com,"11-21 Paul Street 1st Floor London, EC2A 4JU United Kingdom",-,Software,ORD,investing
4178,QRT,Quarto Group Inc (QRT),www.quarto.com,"The Old Brewery 6 Blundell Street London, N7 9BH United Kingdom",300,Media,ORD,investing
4179,CAPX,CAP-XX Ltd (CAPX),www.cap-xx.com,"13A Stanton Road Unit 1 Seven Hills, 2147 Australia",-,"Electronic Equipment, Instruments & Components",ORD,investing
4180,NBPE_p,NB Private Equity Partners Ltd Pref (NBPE_p),www.nbprivateequitypartners.com,"325 North Saint Paul Street Suite 4900 Dallas, 75201-3881 United States",1600,Capital Markets,Preferred,investing
4181,ASLI,Aberdeen Standard European Logistics Income PLC (ASLI),www.eurologisticsincome.co.uk,"Bow Bells House 1 Bread Street London, EC4M 9HH United Kingdom",-,Real Estate Management & Development,ORD,investing
4182,ASIZo,Aberforth Split Level Income Trust PLC (ASIZo),www.aberforth.co.uk,"14 Melville Street Edinburgh, EH3 7NS United Kingdom",-,Capital Markets,ORD,investing
4183,LAEP,Latecoere SA (LAEP),www.latecoere.aero,"135, rue de Periole BP 25211 Cedex 5 Toulouse, 31079 France",4172,Aerospace & Defense,ORD,investing
4184,ABD,Aberdeen New Dawn Investment Tst (ABD),www.newdawn-trust.co.uk/itnewdawn,"21 Church Street Suite 01-01 Capital Square Two Singapore, 049480 Singapore",-,Capital Markets,Closed-End,investing
4185,C4XD,C4X Discovery Holdings PLC (C4XD),www.c4xdiscovery.com,"Manchester One 53 Portland Street Manchester, M1 3LD United Kingdom",46,Life Sciences Tools & Services,ORD,investing
4186,NUC,Nucleus Financial Group PLC (NUC),nucleusfinancial.com,"Greenside 12 Blenheim Place Edinburgh, EH7 5JH United Kingdom",356,Software,ORD,investing
4187,KRMK,KRM22 Plc (KRMK),www.krm22.com,"5 Ireland Yard London, EC4V 5EH United Kingdom",52,Capital Markets,ORD,investing
4188,FLOL,Flowtech Fluidpower PLC (FLOL),www.flowtechfluidpower.com,"Bollin House Bollin Walk Wilmslow, SK9 1DP United Kingdom",-,Trading Companies & Distributors,ORD,investing
4189,CFYN,Caffyns PLC (CFYN),www.caffynsplc.co.uk,"4 Meads Road Eastbourne, BN20 7DR United Kingdom",442,Specialty Retail,ORD,investing
